id,w_foreign_language,w_literature,w_math,x_biology,x_chemistry,x_physics,y_civic_education,y_geography,y_history,z_average,z_max,z_min
33007761,7.40,8,7,-,-,-,8.50,6.50,2.50,6.65,8.5,2.5
33007760,4.20,6.50,7.60,8.25,8.25,4.25,-,-,-,6.51,8.25,4.2
33007763,3.20,5.50,7.40,3,7,6.25,-,-,-,5.39,7.4,3.0
33007764,5.20,4.25,7.80,2.25,7,6.50,-,-,-,5.5,7.8,2.25
33007765,8.40,7.75,8.20,5.75,5.25,6,-,-,-,6.89,8.4,5.25
33007767,4.20,7.25,5.20,-,-,-,7.75,7.50,2.25,5.69,7.75,2.25
33007766,7,7,7.80,-,-,-,7.50,5.25,0.75,5.88,7.8,0.75
33007769,5,7.75,7.60,-,-,-,9,7.25,5.75,7.06,9.0,5.0
33007768,7.40,6.75,5.40,-,-,-,5.75,5.50,4,5.8,7.4,4.0
33007770,3.40,6.50,5.40,-,-,-,8.25,4.25,5.25,5.51,8.25,3.4
33007772,4,7,6.20,-,-,-,7.25,5.50,3,5.49,7.25,3.0
33007771,6.40,5.75,7.40,-,-,-,6.50,7,3,6.01,7.4,3.0
33007773,8.40,8,7.60,-,-,-,9.75,7,4.50,7.54,9.75,4.5
33007775,3.20,6.50,7,-,-,-,8.25,5,3.75,5.62,8.25,3.2
33007774,6,6.25,7,4.75,7.50,4.75,-,-,-,6.04,7.5,4.75
33007776,5.40,8.25,5,-,-,-,7.50,6.50,2.25,5.82,8.25,2.25
33007777,8,7.50,6.60,-,-,-,8.75,8,5.50,7.39,8.75,5.5
33007778,5.60,8,8,-,-,-,8.25,7.50,4.50,6.98,8.25,4.5
33007780,3.20,6,6.60,-,-,-,9.50,8.75,6.75,6.8,9.5,3.2
33007781,4.60,6.25,7.40,4.75,8.25,7.25,-,-,-,6.42,8.25,4.6
33007779,4.40,4.50,6.20,6.25,8,8,-,-,-,6.23,8.0,4.4
33007783,3,5,6.40,-,-,-,8,8,2.50,5.48,8.0,2.5
33007782,8,5.25,7.20,5.75,4.75,8,-,-,-,6.49,8.0,4.75
33007784,7.60,6,8,-,-,-,8.75,7.25,8,7.6,8.75,6.0
33007785,8.80,4.50,8.80,4.50,8.75,7.75,-,-,-,7.18,8.8,4.5
33007786,8.20,7.50,7,-,-,-,8.50,7,6,7.37,8.5,6.0
33007787,4.20,5.50,7.80,3.50,8.25,7.50,-,-,-,6.12,8.25,3.5
33007788,7,5.25,9,-,-,-,7.50,6.25,4.75,6.62,9.0,4.75
33007790,5.20,6.25,5,-,-,-,8.25,4.50,3,5.37,8.25,3.0
33007791,3,6,6.40,-,-,-,6.25,5.25,2.25,4.86,6.4,2.25
33007789,7.20,7,7.40,4.50,7.50,3.75,-,-,-,6.23,7.5,3.75
33007792,8,7.75,7.60,-,-,-,7.50,7.50,4,7.06,8.0,4.0
33007793,4.40,7,5.40,-,-,-,8.25,7.75,4.25,6.17,8.25,4.25
33007794,8.20,8.25,6.60,-,-,-,9.25,9,6.50,7.97,9.25,6.5
33007795,8.20,7.25,6.60,-,-,-,7.75,6.75,2.75,6.55,8.2,2.75
33007796,9.80,7.75,8.20,-,-,-,7,5.50,5.25,7.25,9.8,5.25
33007798,5.60,3.75,4.60,-,-,-,7.25,6.25,2.25,4.95,7.25,2.25
33007797,7.40,8,6.40,-,-,-,7.25,6,3,6.34,8.0,3.0
33007799,4.60,5.75,5.60,-,-,-,7,6.25,3.50,5.45,7.0,3.5
33007800,8,8,7.80,-,-,-,8,7.75,2.75,7.05,8.0,2.75
33007801,9.20,8,7.80,-,-,-,8.75,8.75,7,8.25,9.2,7.0
33007803,3.80,6,8.60,7.75,7.25,4.75,-,-,-,6.36,8.6,3.8
33007802,6.80,6.25,7.60,6.50,6.25,8,-,-,-,6.9,8.0,6.25
33007804,8.60,4.50,8.40,4.25,5.50,7,-,-,-,6.38,8.6,4.25
33007805,9.20,5.75,7,-,-,-,7.75,6,2.25,6.33,9.2,2.25
33007806,7.40,6.75,7.20,-,-,-,8.75,7.25,3.75,6.85,8.75,3.75
33007807,5.80,5.50,6.20,-,-,-,7.75,6.75,4.75,6.12,7.75,4.75
33007808,3.20,6.75,7.60,4.50,7,4.25,-,-,-,5.55,7.6,3.2
33007809,4.20,6.25,5.20,-,-,-,8.25,5.75,3,5.44,8.25,3.0
33007811,9.60,7.25,7.60,-,-,-,9.75,8.25,5.25,7.95,9.75,5.25
33007810,6.60,6,8.80,4.50,6.50,8,-,-,-,6.73,8.8,4.5
33007812,4.20,6,7.60,7.75,5.50,2.25,-,-,-,5.55,7.75,2.25
33007813,3,4.25,4.80,-,-,-,6.25,5.75,2.75,4.47,6.25,2.75
33007814,3.80,5.50,7.20,-,-,-,9,7.50,3.25,6.04,9.0,3.25
33007815,6.60,7.25,6.40,-,-,-,8.50,5.75,3.50,6.33,8.5,3.5
33007816,5,7.50,6.80,-,-,-,8.25,6,3.25,6.13,8.25,3.25
33007817,7.60,8,6.40,-,-,-,8.50,6.75,3.75,6.83,8.5,3.75
33007818,8.20,8.25,7.80,-,-,-,8,5.25,3.25,6.79,8.25,3.25
33007820,5.40,7.50,7.40,4.50,6.25,2.75,-,-,-,5.63,7.5,2.75
33007824,4.60,7.50,5.40,-,-,-,7.25,6.25,4.25,5.88,7.5,4.25
33007826,8,7,7.20,5,5.25,6.75,-,-,-,6.53,8.0,5.0
33007825,6.60,6.50,9,3.25,6.75,7.75,-,-,-,6.64,9.0,3.25
33007819,7.80,6.50,6.80,-,-,-,6.75,5,2.50,5.89,7.8,2.5
33007823,7.40,7.25,7,-,-,-,9.25,8.25,8.50,7.94,9.25,8.25
33007821,6.20,4.25,7.80,5,8.25,6.25,-,-,-,6.29,8.25,4.25
33007822,9,7.25,7.60,-,-,-,9.50,6,4.25,7.27,9.5,4.25
33007827,7.80,6.50,7.60,3.25,3,7.25,-,-,-,5.9,7.8,3.0
33007828,8,6.75,8.60,3.75,8.25,7.25,-,-,-,7.1,8.6,3.75
33007829,2.60,5.25,7.80,3.50,5.75,5.50,-,-,-,5.07,7.8,2.6
33007830,8.80,6.50,7,6,5.25,6.25,-,-,-,6.63,8.8,5.25
33007833,4.80,5,7.20,-,-,-,9,8.25,5.25,6.58,9.0,4.8
33007831,9.40,8,7.80,-,-,-,9.75,7.50,6,8.08,9.75,6.0
33007835,5.20,8,7.40,-,-,-,8.50,7,2.75,6.48,8.5,2.75
33007834,7.60,8.25,7.80,-,-,-,7.50,6.50,5.50,7.19,8.25,5.5
33007832,6.60,8.50,8,-,-,-,8.25,7,4.75,7.18,8.5,4.75
33007836,6,6.25,6.80,-,-,-,8,4.75,2.25,5.67,8.0,2.25
33007838,6.80,7.75,9,4.75,8.25,8.50,-,-,-,7.51,9.0,4.75
33007837,8.80,5.75,7.40,3.25,4.50,8.25,-,-,-,6.33,8.8,3.25
33007839,8.20,7,7.60,-,-,-,7.50,6.50,6.75,7.26,8.2,6.5
33007840,3.20,7.50,6.80,-,-,-,9.50,5.50,3.50,6.0,9.5,3.2
33007841,9.40,6.25,6.20,-,-,-,7.25,6.75,6.75,7.1,9.4,6.75
33007842,2,5,8.40,5.50,7.25,7.50,-,-,-,5.94,8.4,2.0
33007843,6.20,6,7.80,4,8,5.75,-,-,-,6.29,8.0,4.0
33007844,7.80,6.50,7,-,-,-,9,7.25,4.50,7.01,9.0,4.5
33007845,4.60,6,7,4.75,6.75,7.25,-,-,-,6.06,7.25,4.6
33007847,9.80,4.50,8.20,5.75,5.75,7.50,-,-,-,6.92,9.8,4.5
33007846,2.20,6,9,4.25,8.25,6.75,-,-,-,6.08,9.0,2.2
33007849,4.80,3.75,7.60,2.25,7,6.50,-,-,-,5.32,7.6,2.25
33007848,9.40,6.75,6.80,-,-,-,9.25,8.25,9,8.24,9.4,6.75
33007850,4.20,6.50,5.20,4.75,5.25,5.50,-,-,-,5.23,6.5,4.2
33007851,2.60,7.25,4.80,-,-,-,8.25,7,4.25,5.69,8.25,2.6
33007852,7.40,3.75,7.60,2.75,5,5,-,-,-,5.25,7.6,2.75
33007853,3.40,6.75,7.60,4,7,5,-,-,-,5.62,7.6,3.4
33007855,5.40,7.75,8.20,8.25,8,4.75,-,-,-,7.06,8.25,4.75
33007854,8.20,7.50,8,-,-,-,8.75,6.50,4.25,7.2,8.75,4.25
33007857,4.40,7.50,6.60,-,-,-,8,6.75,3,6.04,8.0,3.0
33007858,8.60,7.50,7.40,-,-,-,8.75,7.75,6.50,7.75,8.75,6.5
33007856,8.40,8.25,8.20,-,-,-,8.25,6,4.25,7.23,8.4,4.25
33007859,5,7.75,6.40,-,-,-,8.25,7.25,3,6.27,8.25,3.0
33007861,5.60,7.75,7,-,-,-,8,7.25,4.75,6.73,8.0,4.75
33007860,6,8.25,7.40,-,-,-,8.50,7.25,3,6.73,8.5,3.0
33007863,7.60,3.25,8,3.50,4.25,4.25,-,-,-,5.14,8.0,3.25
33007864,9,8.25,7.80,-,-,-,7,5.75,3.75,6.92,9.0,3.75
33007862,5,7.50,8,-,-,-,7,7.50,2,6.17,8.0,2.0
33007865,7.80,7.50,8.40,-,-,-,8.50,8,4.50,7.45,8.5,4.5
33007867,7.80,9.50,8,-,-,-,9.50,8.25,7.75,8.47,9.5,7.75
33007866,8.80,8.50,8.20,-,-,-,6.75,7,1.75,6.83,8.8,1.75
33007868,4.20,6,8.80,5.50,9.25,7.75,-,-,-,6.92,9.25,4.2
33007870,7,7.25,8,-,-,-,8.25,6.75,3.25,6.75,8.25,3.25
33007869,3.40,5,8.40,3.50,7.50,7.50,-,-,-,5.88,8.4,3.4
33007871,5.40,8.25,7.60,-,-,-,8.75,7.50,4.50,7.0,8.75,4.5
33007872,6.40,7.50,8.80,8.25,8,4.75,-,-,-,7.28,8.8,4.75
33007873,7.40,6.50,7.80,7.50,7.25,7,-,-,-,7.24,7.8,6.5
33007875,3.60,5,7.20,4.25,4.75,5,-,-,-,4.97,7.2,3.6
33007874,9,6.75,7.40,-,-,-,8.25,5.25,5,6.94,9.0,5.0
33007876,4.80,5.50,6.40,-,-,-,9,7,5,6.28,9.0,4.8
33007877,3,6.25,8.20,-,-,-,9,7.75,7.25,6.91,9.0,3.0
33007878,9,6.50,8.20,-,-,-,7.25,6,5,6.99,9.0,5.0
33007880,7.80,8.25,6.60,-,-,-,8,8.50,9.25,8.07,9.25,7.8
33007882,9.60,8.25,8.80,-,-,-,9.25,7,5,7.98,9.6,5.0
33007881,8.60,8.75,8,-,-,-,9.75,7.75,7.75,8.43,9.75,7.75
33007883,6.60,6.75,7.60,7.25,8.25,4.50,-,-,-,6.83,8.25,4.5
33007884,7,8,7.80,-,-,-,6.50,7.75,7.50,7.42,8.0,6.5
33007879,6.60,6.75,7.40,-,-,-,9.25,7.50,5.50,7.17,9.25,5.5
33007886,6.60,7,5,-,-,-,7.50,5,4,5.85,7.5,4.0
33007885,7.80,7.50,8,-,-,-,7.75,6.25,3,6.72,8.0,3.0
33007887,7.60,4.75,4.20,-,-,-,6.75,5.25,4.50,5.51,7.6,4.5
33007888,3.20,4.75,6.40,-,-,-,6.50,6.50,2.50,4.98,6.5,2.5
33007891,9,6.75,7.60,-,-,-,8.25,8.50,5.50,7.6,9.0,5.5
33007889,8.80,5.75,7.80,4.75,8,5.50,-,-,-,6.77,8.8,4.75
33007890,8,7.25,7.60,-,-,-,8,6.75,5,7.1,8.0,5.0
33007893,3.80,7,5.80,-,-,-,6.25,5.50,4.50,5.48,7.0,3.8
33007894,2.60,5.25,2.80,2.75,5.25,1.75,-,-,-,3.4,5.25,1.75
33007892,-,4.25,-,-,-,-,-,7.75,8,6.67,8.0,7.75
33007895,7.40,6.75,5.60,-,-,-,7,6.50,5,6.38,7.4,5.0
33007896,3.60,6.42,6.40,-,-,-,9,7.25,4.50,6.2,9.0,3.6
33007898,8.80,7.50,5.80,-,-,-,6.25,8,5.50,6.98,8.8,5.5
33007897,2,5.25,4.80,-,-,-,-,-,-,4.02,5.25,2.0
33007899,7,5.25,8.20,3,4.50,5.50,-,-,-,5.58,8.2,3.0
33007900,4.60,7,4.60,-,-,-,7.75,6.50,4,5.74,7.75,4.0
33007904,-,-,8.20,-,7.25,8.25,-,-,-,7.9,8.25,7.25
33007902,-,6.25,5.40,-,-,-,-,-,8.25,6.63,8.25,10
33007901,7.40,6,7.60,5.50,7,5.75,-,-,-,6.54,7.6,5.5
33007906,3.80,5.75,6.40,-,-,-,8.50,5.75,7,6.2,8.5,3.8
33007905,8.60,7,7.40,-,-,-,9.25,9,9.25,8.42,9.25,7.0
33007903,-,4.25,6,-,-,-,-,-,7.50,5.92,7.5,4.25
33007907,8.20,6.50,7.60,-,-,-,8,6,5.75,7.01,8.2,5.75
33007908,-,4.50,4.20,-,-,-,-,-,4.50,4.4,4.5,4.5
33007912,5,5.25,6,-,-,-,7.75,7,4.25,5.88,7.75,4.25
33007915,-,5.75,-,-,-,-,-,7.50,5,6.08,7.5,5.0
33007914,-,-,8.60,-,8,8,-,-,-,8.2,8.6,8.0
33007916,4.20,4,6,-,-,-,10,8.25,4,6.08,10.0,4.0
33007910,6.40,5.50,5.80,-,-,-,6.50,7,5,6.03,7.0,5.0
33007911,4.40,7,7.60,6,6,3.75,-,-,-,5.79,7.6,3.75
33007909,-,3.75,-,-,-,-,-,6.25,6.25,5.42,6.25,6.25
33007913,-,6.25,-,-,-,-,-,7.25,6.25,6.58,7.25,6.25
33007919,1.60,4.25,5.20,-,-,-,7.25,5.50,3.50,4.55,7.25,1.6
33007921,-,-,8.60,-,8,7.25,-,-,-,7.95,8.6,7.25
33007918,5.40,4.25,6.80,2.75,4,5,-,-,-,4.7,6.8,2.75
33007922,7.40,5.58,-,-,-,-,-,7.75,-,6.91,7.75,10
33007924,8,4.50,7.80,4,4.50,6,-,-,-,5.8,8.0,4.0
33007917,3.60,3.75,7.20,-,-,-,8.75,7.75,5,6.01,8.75,3.6
33007920,7.60,7.25,7,-,-,-,8.50,7.50,6,7.31,8.5,6.0
33007923,-,6.25,8.40,-,-,-,-,-,7,7.22,8.4,6.25
33007927,4.20,6.75,6.40,-,-,-,8,6,3,5.73,8.0,3.0
33007928,-,6.50,3.80,-,-,-,-,-,6.75,5.68,6.75,10
33007932,-,6.75,3,-,-,-,-,-,3.75,4.5,6.75,3.75
33007930,6,6,5.80,3.25,6.50,6.75,-,-,-,5.72,6.75,3.25
33007926,-,6.25,8,-,-,-,-,-,9.25,7.83,9.25,6.25
33007931,8.60,4.50,8.60,5.75,6.25,7,-,-,-,6.78,8.6,4.5
33007929,3.80,7.25,7.80,6.50,6.75,3.75,-,-,-,5.98,7.8,3.75
33007933,-,7.50,8.60,-,-,-,-,-,9.25,8.45,9.25,7.5
33007934,6.40,5,8.40,3.75,8,7.75,-,-,-,6.55,8.4,3.75
33007936,-,6.25,-,-,-,-,-,8.50,8.75,7.83,8.75,8.5
33007935,-,4.50,-,-,-,-,-,7.50,7.50,6.5,7.5,7.5
33007937,-,5.75,-,-,-,-,-,8,4.50,6.08,8.0,4.5
33007938,-,4.75,-,-,-,-,-,7.75,7.50,6.67,7.75,10
33007939,-,6.60,-,-,-,-,-,7,6,6.53,7.0,6.0
33007940,4.80,2.25,3.40,-,-,-,5.50,6,4.75,4.45,6.0,2.25
33007941,6.60,2.50,7.20,-,-,-,6.25,6.25,4,5.47,7.2,2.5
33007942,4.80,6.33,7.80,-,-,-,7.50,6,3.50,5.99,7.8,3.5
33007943,-,4.92,-,-,-,-,-,6.75,4.25,5.31,6.75,4.25
33007945,-,3.75,-,-,-,-,-,5.50,1.75,3.67,5.5,1.75
33007946,5,6,5.80,-,-,-,7.75,6.50,3,5.67,7.75,3.0
33007947,8,4.50,4.40,6,6.50,5.25,-,-,-,5.77,8.0,5.25
33007944,3.40,5.75,5.80,-,-,-,9,7,2.75,5.62,9.0,2.75
33007948,7.40,7,7.80,-,-,-,8,7.50,3.50,6.87,8.0,3.5
33007949,-,5,-,-,-,-,-,6.75,4.25,5.33,6.75,4.25
33007950,-,5.50,-,-,-,-,-,8.75,7,7.08,8.75,10
33007951,5.60,5.75,7.20,-,-,-,8.25,6.25,4,6.17,8.25,4.0
33007952,-,6,6.40,-,-,-,-,7,3.50,5.72,7.0,3.5
33007953,-,5.50,-,-,-,-,-,8,7.50,7.0,8.0,10
33007956,8.20,7.50,6.80,5.25,7.75,6.25,-,-,-,6.96,8.2,5.25
33007954,-,1.50,-,-,-,-,-,4.25,2.75,2.83,4.25,10
33007955,-,5.75,-,-,-,-,-,7,6.75,6.5,7.0,10
33007957,7.60,6.67,7.80,4.50,7.25,7.50,-,-,-,6.89,7.8,4.5
33007958,8.40,2,8.20,-,-,-,9,7.75,6,6.89,9.0,2.0
33007960,9.60,6.50,8.20,-,-,-,8.50,7,2.75,7.09,9.6,2.75
33007959,3,6.50,6.60,-,-,-,7.50,7,3,5.6,7.5,3.0
33007961,3.80,4.50,8.20,5,7,6.75,-,-,-,5.88,8.2,3.8
33007963,-,-,7.40,6.50,5.75,-,-,-,-,6.55,7.4,5.75
33007964,-,8,7.20,-,-,-,-,9.25,9.25,8.43,9.25,9.25
33007966,9,-,9,-,-,6.75,-,-,-,8.25,9.0,6.75
33007962,4.60,3.25,5.40,-,-,-,6.50,4.25,2.50,4.42,6.5,2.5
33007968,-,6,-,-,-,-,-,4.50,3.50,4.67,6.0,3.5
33007967,7.20,7.75,6.80,-,-,-,8,5,3.25,6.33,8.0,3.25
33007969,5.40,5.50,2.80,-,-,-,8.25,-,3.75,5.14,8.25,3.75
33007970,7,6.25,8.20,6.25,7.25,8,-,-,-,7.16,8.2,6.25
33007973,3.80,5,5,4.75,6.50,7,-,-,-,5.34,7.0,3.8
33007974,-,7,8.60,-,-,-,-,-,6.75,7.45,8.6,6.75
33007971,9,8,7,-,-,-,9.50,6.25,5.75,7.58,9.5,5.75
33007976,-,3.75,3.20,-,-,-,-,-,4.25,3.73,4.25,10
33007975,6.20,6.50,7.80,-,-,-,8.75,5.75,4.25,6.54,8.75,4.25
33007978,3.20,6.50,8.20,6.25,8,4.75,-,-,-,6.15,8.2,3.2
33007979,7.40,6.50,7.20,-,-,-,6.25,6,4.25,6.27,7.4,4.25
33007977,4.60,7,6.60,-,-,-,8.50,7.25,4.75,6.45,8.5,4.6
33007980,-,7,6,-,-,-,-,8.50,6.75,7.06,8.5,6.75
33007982,5.40,6.25,8.40,4.50,6.50,7.50,-,-,-,6.42,8.4,4.5
33007981,8.20,6.50,7.40,-,-,-,8.50,6.50,4.75,6.98,8.5,4.75
33007984,-,7.75,8.20,-,-,-,-,-,7.25,7.73,8.2,7.25
33007986,6.80,8.50,7,-,-,-,9,6.25,7.50,7.51,9.0,6.25
33007987,5.20,5.50,7,3,8,5,-,-,-,5.62,8.0,3.0
33007983,-,5,-,-,-,-,-,7.25,3,5.08,7.25,3.0
33007990,-,6.50,-,-,-,-,-,6.25,3.75,5.5,6.5,3.75
33007988,-,5.83,8,-,-,-,-,-,4.75,6.19,8.0,4.75
33007985,7.40,6.25,6.80,-,-,-,6,6.25,3.25,5.99,7.4,3.25
33007989,-,4,-,-,-,-,-,8,7,6.33,8.0,10
33007991,-,6,6.20,3.75,4,3.50,-,-,-,4.69,6.2,3.5
33007993,4,5.25,7,-,-,-,5.75,5.75,3.75,5.25,7.0,3.75
33007995,7.60,6.25,8.20,6,7.50,8,-,-,-,7.26,8.2,6.0
33007992,-,6.50,-,-,-,-,-,8,8.25,7.58,8.25,8.0
33007996,-,6.75,-,-,-,-,-,8.25,7.50,7.5,8.25,10
33007997,-,3.50,-,-,-,-,-,5.25,4.50,4.42,5.25,10
33007994,4,4.50,2.80,-,-,-,7,6.50,6.50,5.22,7.0,4.0
33007998,-,-,7.80,-,6,6.75,-,-,-,6.85,7.8,6.0
33007999,2.80,6.25,3.20,-,-,-,8.50,5.50,4.50,5.12,8.5,2.8
33008002,8.20,6.50,5.80,-,-,-,6.75,6.75,2.75,6.12,8.2,2.75
33008001,4.40,6.75,5.80,-,-,-,6,6.75,4.50,5.7,6.75,4.4
33008000,7.20,5,6.80,3.75,3.25,5,-,-,-,5.17,7.2,3.25
33008004,3.60,4,6.80,5.75,6,2.75,-,-,-,4.82,6.8,2.75
33008003,-,-,2.60,-,3,1.25,-,-,-,2.28,3.0,1.25
33008005,4,6.75,6.60,4,8,6.75,-,-,-,6.02,8.0,4.0
33008007,-,7.50,5.80,-,-,-,-,7.75,7.25,7.08,7.75,7.25
33008006,-,6.50,-,-,-,-,-,8,8,7.5,8.0,8.0
33008008,7.60,3.75,7.40,3.75,7.75,6.75,-,-,-,6.17,7.75,3.75
33008010,5.20,6.50,6.60,-,-,-,8,7,4.75,6.34,8.0,4.75
33008011,-,-,8.40,-,7,8.25,-,-,-,7.88,8.4,7.0
33008009,4.40,3.75,5,-,-,-,5,5,4,4.52,5.0,3.75
33008013,8.20,-,8,3.50,7.50,4,-,-,-,6.24,8.2,3.5
33008012,-,6.25,7,-,-,-,-,8,4.50,6.44,8.0,4.5
33008015,4.60,4.50,6,-,-,-,8,6,4.75,5.64,8.0,4.5
33008016,3.80,6.75,6.20,-,-,-,8.75,6.25,3.25,5.83,8.75,3.25
33008017,4.60,7.50,6.20,-,-,-,9.25,8.75,9.50,7.63,9.5,4.6
33008014,8.40,6,8.20,-,-,-,8.75,6.25,4,6.93,8.75,4.0
33008018,3.60,5.25,5.20,-,-,-,8.25,7.50,2.75,5.42,8.25,2.75
33008019,6.40,6,7.40,-,-,-,7.25,5.75,3.50,6.05,7.4,3.5
33008020,5.80,-,5.80,-,-,4.25,-,-,-,5.28,5.8,4.25
33008025,7.20,6.25,6.20,-,-,-,7.75,5.75,3.75,6.15,7.75,3.75
33008023,5.20,6.75,7,-,-,-,8,7.25,4.50,6.45,8.0,4.5
33008021,3.20,-,4.20,-,-,3.50,-,-,-,3.63,4.2,3.2
33008022,2.40,5.50,9.60,5.50,8.25,8,-,-,-,6.54,9.6,2.4
33008024,-,-,5,-,3.75,3.25,-,-,-,4.0,5.0,3.25
33008027,-,7,6.40,-,-,-,-,7.50,6.75,6.91,7.5,6.75
33008028,-,6.25,7.40,-,-,-,-,-,7.75,7.13,7.75,6.25
33008026,8.40,5.25,7.60,5.75,7.25,7.50,-,-,-,6.96,8.4,5.25
33008029,-,6.25,-,-,-,-,-,8.75,7.75,7.58,8.75,10
33008031,5.40,4.75,7,-,-,-,8.50,7.75,7.75,6.86,8.5,4.75
33008030,3,4.75,7.20,-,-,-,8.25,6.75,2.50,5.41,8.25,2.5
33008033,4.20,4,5.20,-,-,-,7,5.75,5,5.19,7.0,4.0
33008032,7.60,6.25,7.20,-,-,-,8,6.75,5.75,6.92,8.0,5.75
33008034,4.40,5,7.80,4,7.75,5.75,-,-,-,5.78,7.8,4.0
33008035,7.40,5.33,3.80,-,-,-,8.50,7,4,6.0,8.5,4.0
33008036,6,4.50,6.80,-,-,-,9.25,7.75,6.75,6.84,9.25,4.5
33008037,4.80,4,3,-,-,-,5.50,5.25,2.75,4.22,5.5,2.75
33008038,4.80,5.25,7.60,-,-,-,7.25,6.75,2.25,5.65,7.6,2.25
33008040,-,5.50,8.20,-,-,-,-,-,6,6.57,8.2,5.5
33008039,4,3.83,7.20,5.25,6.75,2.75,-,-,-,4.96,7.2,2.75
33008041,-,-,8.60,-,7.50,7.25,-,-,-,7.78,8.6,7.25
33008042,-,4,-,-,-,-,-,7.25,6.50,5.92,7.25,10
33008043,8.80,8.25,8.40,-,-,-,7.75,6.50,4,7.28,8.8,4.0
33008044,9.40,6,8,-,-,-,7.50,6.75,3.25,6.82,9.4,3.25
33008045,7.80,6.50,4,-,-,-,6,5,2.25,5.26,7.8,2.25
33008046,-,7.50,6.40,-,-,-,-,9.50,8.75,8.04,9.5,10
33008048,-,7.50,-,-,-,-,-,9,9.50,8.67,9.5,9.0
33008049,-,7.50,3.60,-,-,-,-,8.75,8.50,7.09,8.75,10
33008047,-,5.50,4.40,-,-,-,-,7.25,7,6.04,7.25,10
33008051,-,7.25,8.20,-,-,-,-,-,8.75,8.07,8.75,7.25
33008050,8,7.25,8.20,-,-,-,7.50,7,7,7.49,8.2,7.0
33008053,7.60,6,8.40,-,-,-,7.25,7.25,5.75,7.04,8.4,5.75
33008052,9,5.25,7.20,3.75,8,7.25,-,-,-,6.74,9.0,3.75
33008054,6.40,5.50,6.40,4.50,2.75,4.50,-,-,-,5.01,6.4,2.75
33008057,-,-,4.80,-,2.75,3.75,-,-,-,3.77,4.8,2.75
33008056,6.60,5.75,7.80,5.50,7.50,5,-,-,-,6.36,7.8,5.0
33008055,-,6.25,-,-,-,-,-,7.50,2.25,5.33,7.5,2.25
33008058,-,-,4.40,-,3.50,4.25,-,-,-,4.05,4.4,3.5
33008061,4.40,5.75,6.80,-,-,-,6.25,6.75,5,5.83,6.8,4.4
33008062,8.40,6.75,7.40,-,-,-,-,-,-,7.52,8.4,6.75
33008059,4.40,6.75,5.20,-,-,-,8.50,8,6,6.48,8.5,4.4
33008060,3.80,7,5.40,-,-,-,7.25,5.75,3.25,5.41,7.25,3.25
33008064,-,4.75,-,-,-,-,-,4.75,4.25,4.58,4.75,4.25
33008063,-,2,-,-,-,-,-,5.75,3.50,3.75,5.75,10
33008065,5,6.50,7.40,3,7.25,6,-,-,-,5.86,7.4,3.0
33008066,-,-,3.60,-,3.50,4,-,-,-,3.7,4.0,3.5
33008070,6,4.50,7,-,-,-,5.25,6.25,3.25,5.38,7.0,3.25
33008067,-,-,7,-,5.25,6.25,-,-,-,6.17,7.0,5.25
33008068,6.20,-,5.80,-,-,-,-,-,-,6.0,6.2,10
33008069,4.60,6.25,7.80,7.75,7.50,5,-,-,-,6.48,7.8,4.6
33008071,8.20,8,7,-,-,-,8.25,7,5.25,7.28,8.25,5.25
33008072,6,7.50,7.20,-,-,-,9,7.50,5.50,7.12,9.0,5.5
33008074,7.60,3.75,4.60,-,-,-,7.75,6,2.25,5.33,7.75,2.25
33008073,5,7,6.60,-,-,-,9.50,7.75,4.25,6.68,9.5,4.25
33008077,4.60,6.25,6.60,-,-,-,7.50,7.25,7,6.53,7.5,4.6
33008078,-,7.75,6.60,-,-,-,-,-,7,7.12,7.75,7.0
33008076,6.20,4.42,6.40,-,-,-,7.50,5,5.25,5.79,7.5,4.42
33008075,4.60,6.75,6.80,-,-,-,7.25,6,2.25,5.61,7.25,2.25
33008079,5,6.75,7.60,5,7.25,7.50,-,-,-,6.52,7.6,5.0
33008080,5.60,6.75,7.20,-,-,-,8.75,7,6.25,6.92,8.75,5.6
33008082,4,5.25,5.80,-,-,-,7,5,2.25,4.88,7.0,2.25
33008081,-,7.50,7.40,-,-,-,8.75,7.25,4.50,7.08,8.75,4.5
33008084,5,6.75,7.40,4,8.50,7.75,-,-,-,6.57,8.5,4.0
33008086,8.20,7.25,7.80,-,-,-,7.75,6.25,4.25,6.92,8.2,4.25
33008083,3.60,7.25,7.20,-,-,-,7,4.50,3.25,5.47,7.25,3.25
33008085,4.40,7.25,7.40,-,-,-,9,6.75,3,6.3,9.0,3.0
33008087,3.20,6,6.80,-,-,-,8.50,7.25,4,5.96,8.5,3.2
33008088,-,-,8.60,-,7,7.50,-,-,-,7.7,8.6,7.0
33008090,8,7.75,7.20,-,-,-,7.75,5.75,4.25,6.78,8.0,4.25
33008089,4,5.75,7.40,-,-,-,8.25,5.75,7,6.36,8.25,4.0
33008091,5,6,6,4.25,4.50,6,-,-,-,5.29,6.0,4.25
33008092,4.20,5.75,6.80,-,-,-,8.75,6.50,4.25,6.04,8.75,4.2
33008095,3.40,6,7.60,-,-,-,8.50,6.50,3.75,5.96,8.5,3.4
33008093,3.40,5.75,8.20,3.75,7.50,7.25,-,-,-,5.97,8.2,3.4
